,UNITID,OPEID,OPEID6,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCUGPROF,CCSIZSET,RELAFFIL,PCIP51,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_2MOR,UGDS_UNKN,UG_WHITENH,UG_BLACKNH,UG_HISPOLD,PPTUG_EF,CURROPER,NPT4_PRIV,NPT41_PRIV,NPT4_048_PRIV,NPT4_3075_PRIV,NUM4_PRIV,NUM41_PRIV,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_L4,C150_L4_POOLED,POOLYRS,D150_L4,D150_L4_POOLED,POOLYRS200,PCTFLOAN,UG25ABV,CDR2,CDR3,D100_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM
6215,455725,4152900,41529,1.0,1,1,1,1,3,4,6,21.0,33.31467,-111.84318,-2.0,-2.0,-2.0,-2.0,0.0,332.0,,0.4669,0.1145,0.3283,0.009000000000000001,0.0301,0.0392,0.009000000000000001,,,,0.0,1,12947.0,10998.0,12123.0,15839.0,151.0,92.0,,,,9265.0,2740.0,,,0.5855,0.5128,0.59998510638297,2.0,78.0,235.0,2.0,0.6218,0.5675,0.20600000000000002,0.132,78.0,78.0,3,0.0331,0.9669,121.0,97.0
6216,455734,3935300,39353,1.0,1,1,1,1,3,6,8,21.0,33.81682,-116.48943100000001,-2.0,-2.0,-2.0,-2.0,1.0,162.0,,0.1975,0.0741,0.5679,0.0926,0.0062,0.0432,0.0,,,,0.0,1,21238.0,19904.0,20406.0,22164.0,50.0,25.0,,,,15181.0,6292.0,,,0.5145,0.882,0.84179820895522,2.0,161.0,335.0,2.0,0.5477,0.4798,0.122,0.06,161.0,161.0,3,0.21600000000000003,0.784,66.0,49.0
6217,455752,4150300,41503,1.0,1,1,1,1,3,6,8,13.0,33.881313,-118.265515,-2.0,-2.0,-2.0,-2.0,0.0,55.0,,0.1091,0.6909,0.2,0.0,0.0,0.0,0.0,,,,0.0,1,16678.0,,16672.0,16678.0,33.0,0.0,,,,1909.0,2248.0,,,0.7731,0.9286,0.9286,2.0,42.0,84.0,2.0,0.5546,0.6575,0.33299999999999996,0.214,42.0,42.0,3,0.8182,0.1818,42.0,30.0
6218,455761,4152800,41528,1.0,1,1,1,1,3,6,8,13.0,38.594888,-121.417266,-2.0,-2.0,-2.0,-2.0,0.0,446.0,,0.3901,0.1704,0.2309,0.0471,0.0112,0.1031,0.0404,,,,0.3139,1,13326.0,13326.0,13326.0,,18.0,18.0,,,,7217.0,3414.0,,,0.5465,0.6,0.76435632183908,2.0,95.0,174.0,2.0,0.5874,0.2672,0.068,0.078,95.0,95.0,3,0.0426,0.9574,229.0,161.0
6219,455770,4153900,41539,3.0,1,1,3,3,2,6,8,12.0,34.17308,-118.11991100000002,21.0,11.0,8.0,88.0,0.0,91.0,,0.6374,0.022000000000000002,0.2088,0.033,0.0,0.011000000000000001,0.0,,,,0.022000000000000002,1,19507.0,16238.0,16915.0,17877.0,15.0,3.0,37961.0,25680.0,25680.0,14481.0,20382.0,6088.0,0.2667,0.4706,,,4.0,,,2.0,0.7059,0.0909,0.083,0.08,,,1,0.5275,0.4725,25.0,12.0
6220,455798,4145400,41454,1.0,1,1,1,1,3,9,1,21.0,41.39765,-73.060951,-2.0,-2.0,-2.0,-2.0,0.0,95.0,,0.6737,0.0842,0.1684,0.0,0.0105,0.0316,0.0316,,,,0.4737,1,11429.0,11429.0,11429.0,,16.0,16.0,,,,8432.0,6867.0,,,0.292,0.8696,0.84617692307692,2.0,23.0,52.0,2.0,0.3869,0.3178,0.285,0.08800000000000001,23.0,23.0,3,0.1053,0.8947,45.0,17.0
6221,455804,4114400,41144,3.0,1,1,4,4,2,11,2,11.0,38.910537,-77.036112,32.0,0.0,18.0,-2.0,,,,,,,,,,,,,,,1,,,,,,,,,,23302.0,14866.0,3567.0,1.0,,,,,,,,,,0.0,0.0,,,1,,,44.0,19.0
6222,455813,4142700,41427,,1,1,4,4,2,11,2,11.0,38.932716,-76.997896,24.0,0.0,18.0,30.0,,,,,,,,,,,,,,,1,,,,,,,,,,10307.0,49593.0,6845.0,0.6667,,,,,,,,,,0.0,0.0,,,1,,,22.0,9.0
6223,455831,4148500,41485,1.0,1,1,1,1,3,12,5,21.0,26.62047,-80.13622,-2.0,-2.0,-2.0,-2.0,1.0,66.0,,0.1667,0.4091,0.4242,0.0,0.0,0.0,0.0,,,,0.0,1,19216.0,19025.0,19216.0,20763.0,109.0,97.0,,,,29853.0,6109.0,,,1.0,0.9652,0.94161589537223,2.0,230.0,497.0,2.0,1.0,0.4508,0.09300000000000001,0.151,230.0,230.0,3,0.0758,0.9242,158.0,129.0
6224,455840,4147700,41477,1.0,1,1,1,1,3,13,5,13.0,34.296440999999994,-83.818401,-2.0,-2.0,-2.0,-2.0,1.0,109.0,,0.4128,0.3578,0.2294,0.0,0.0,0.0,0.0,,,,0.0,1,18530.0,18491.0,18530.0,18736.0,69.0,58.0,,,,1069.0,4288.0,,,0.7020000000000001,0.5484,0.5484,2.0,62.0,124.0,2.0,0.449,0.3677,0.272,0.331,62.0,62.0,3,0.0367,0.9633,160.0,66.0
6225,455859,4155200,41552,1.0,1,1,1,1,3,16,7,21.0,43.6674,-116.281291,-2.0,-2.0,-2.0,-2.0,0.0,210.0,,0.8619,0.0,0.0905,0.0095,0.0143,0.019,0.0,,,,0.1333,1,13229.0,11903.0,11920.0,12699.0,47.0,20.0,,,,5473.0,2448.0,,,0.5881,0.7021,0.7189227027026999,2.0,94.0,185.0,2.0,0.6328,0.3906,0.11199999999999999,0.138,94.0,94.0,2,0.0238,0.9762,94.0,80.0
6226,455868,4146000,41460,1.0,1,1,1,1,3,6,8,11.0,34.22245,-118.446211,-2.0,-2.0,-2.0,-2.0,1.0,147.0,,0.2109,0.0272,0.6871,0.068,0.0068,0.0,0.0,,,,0.0,1,15383.0,15199.0,15383.0,19438.0,23.0,22.0,,,,14091.0,4988.0,,,0.6733,0.7857,0.84298016528925,2.0,70.0,121.0,2.0,0.5933,0.7442,0.102,0.125,70.0,70.0,2,0.1701,0.8299,40.0,39.0
6227,455877,4141000,41410,1.0,1,1,1,1,3,17,3,11.0,41.933493,-87.645838,-2.0,-2.0,-2.0,-2.0,0.0,169.0,,0.4852,0.2485,0.1538,0.0533,0.0059,0.0473,0.0059,,,,0.0,1,21050.0,20799.0,21054.0,21824.0,59.0,41.0,,,,9695.0,3708.0,,,0.37200000000000005,0.7963,0.8252242718446601,2.0,54.0,103.0,2.0,0.5518,0.3169,0.075,0.16,54.0,54.0,3,0.0947,0.9053,137.0,93.0
6228,455886,4147100,41471,1.0,1,1,1,1,3,17,3,21.0,42.28167,-87.942702,-2.0,-2.0,-2.0,-2.0,0.0,119.0,,0.5714,0.2017,0.1849,0.0168,0.0,0.0252,0.0,,,,0.3782,1,14153.0,14153.0,14153.0,,19.0,19.0,,,,12219.0,5037.0,,,0.505,0.7763,0.7322136612021801,2.0,76.0,183.0,2.0,0.5941,0.26,0.11199999999999999,0.14800000000000002,76.0,76.0,3,0.0252,0.9748,108.0,80.0
6229,455895,4147200,41472,1.0,1,1,1,1,3,17,3,21.0,41.734817,-87.802347,-2.0,-2.0,-2.0,-2.0,0.0,176.0,,0.3011,0.3636,0.2955,0.0114,0.0057,0.017,0.0,,,,0.4205,1,14770.0,14708.0,14549.0,14039.0,22.0,16.0,,,,12377.0,5179.0,,,0.5675,0.6892,0.6010925531914799,2.0,74.0,188.0,2.0,0.6548,0.3212,0.034,0.17300000000000001,74.0,74.0,3,0.0114,0.9886,104.0,115.0
6230,455901,4151800,41518,1.0,1,1,1,1,3,24,2,13.0,39.415152,-77.411591,-2.0,-2.0,-2.0,-2.0,0.0,218.0,,0.7431,0.1284,0.055,0.0092,0.0,0.0092,0.0413,,,,0.0,1,15831.0,15831.0,15831.0,,88.0,88.0,,,,10380.0,2664.0,,,0.3827,0.9194,0.9433858490566001,2.0,62.0,212.0,2.0,0.6111,0.2546,0.047,0.098,62.0,62.0,3,0.0688,0.9312,112.0,106.0
6231,455910,4129400,41294,1.0,1,1,1,1,3,37,5,13.0,35.59418,-82.550791,-2.0,-2.0,-2.0,-2.0,1.0,25.0,,0.92,0.0,0.04,0.0,0.0,0.0,0.04,,,,0.0,1,11802.0,11518.0,11802.0,13032.0,16.0,13.0,,,,10876.0,1254.0,,,0.2685,1.0,0.89552835820895,4.0,8.0,67.0,2.0,0.3796,0.7241,0.02,0.068,8.0,8.0,3,0.2,0.8,44.0,48.0
6232,455929,4144400,41444,1.0,1,1,1,1,3,40,6,11.0,35.349359,-97.564828,-2.0,-2.0,-2.0,-2.0,0.0,38.0,,0.8421,0.0789,0.0263,0.0,0.0,0.0526,0.0,,,,0.1579,1,12602.0,12602.0,12602.0,,2.0,2.0,,,,13044.0,1896.0,,,0.4085,0.7059,0.73333999999999,2.0,17.0,45.0,2.0,0.5634,0.4727,0.294,0.122,17.0,17.0,3,0.1053,0.8947,49.0,51.0
6233,455938,4024300,40243,1.0,1,1,1,1,2,42,2,41.0,40.310893,-79.501924,-2.0,-2.0,-2.0,-2.0,0.9286,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6315.0,5879.0,6315.0,7625.0,4.0,3.0,,,,11512.0,5716.0,,,0.5333,1.0,0.87343037974683,4.0,7.0,79.0,2.0,0.0,0.9333,,,7.0,7.0,3,0.0,0.0,,
6234,455947,4145800,41458,1.0,1,1,1,1,3,42,2,21.0,40.008390000000006,-75.701965,-2.0,-2.0,-2.0,-2.0,0.0,162.0,,0.7716,0.0679,0.0309,0.0,0.0,0.0,0.1296,,,,0.1852,1,15604.0,15586.0,15586.0,16096.0,111.0,107.0,,,,12118.0,4405.0,,,0.4177,0.8,0.78636363636363,2.0,100.0,220.0,2.0,0.5863,0.087,0.114,0.07200000000000001,100.0,100.0,3,0.037000000000000005,0.963,97.0,87.0
6235,455956,4131600,41316,1.0,1,1,1,1,3,72,9,21.0,18.127882,-66.1376,-2.0,-2.0,-2.0,-2.0,1.0,147.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1,4428.0,4373.0,4413.0,4869.0,91.0,81.0,,,,5388.0,2464.0,,,0.93,0.7416,0.7880794701986701,2.0,89.0,151.0,2.0,0.0,0.3303,,,89.0,89.0,3,0.2721,0.7279,,
6236,455965,4141200,41412,1.0,1,1,1,1,3,44,1,21.0,41.733395,-71.478372,-2.0,-2.0,-2.0,-2.0,0.0,159.0,,0.8616,0.0189,0.044000000000000004,0.0377,0.0,0.0,0.0377,,,,0.0,1,15020.0,13930.0,13859.0,16219.0,55.0,34.0,,,,9392.0,1490.0,,,0.4741,0.9219,0.8432827027026999,2.0,64.0,185.0,2.0,0.6853,0.2014,0.096,0.11800000000000001,64.0,64.0,3,0.0755,0.9245,118.0,93.0
6237,455974,4146800,41468,1.0,1,1,1,1,3,48,6,22.0,26.137434,-97.652261,-2.0,-2.0,-2.0,-2.0,1.0,144.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1,4210.0,3950.0,4094.0,5250.0,100.0,80.0,8950.0,10000.0,10000.0,9368.0,3346.0,,,0.6242,0.8,0.82458421052631,2.0,30.0,57.0,2.0,0.3356,0.4265,0.205,0.23,30.0,30.0,3,0.0903,0.9097,39.0,39.0
6238,455983,4127300,41273,1.0,1,3,1,2,3,51,5,21.0,38.878307,-77.231454,1.0,3.0,1.0,-2.0,0.1857,424.0,,0.1557,0.0142,0.1627,0.4387,0.0,0.0024,0.0,,,,0.1132,1,7130.0,7120.0,7122.0,7264.0,173.0,161.0,,,,5020.0,2419.0,4028.0,0.2963,0.4761,0.6263,0.62014807339449,2.0,281.0,545.0,2.0,0.0404,0.9226,0.0,0.05,281.0,281.0,2,0.467,0.5329999999999999,40.0,15.0
6239,455992,369700,3697,3.0,1,1,4,4,2,50,1,32.0,44.25521,-72.567616,19.0,0.0,18.0,-2.0,,,,,,,,,,,,,,,1,,,,,,,,,,15339.0,5740.0,,0.0,,,,,,,,,,0.0,0.023,,,1,,,86.0,89.0
6240,456001,4146900,41469,1.0,1,1,1,1,3,50,1,13.0,44.45588,-73.139437,-2.0,-2.0,-2.0,-2.0,0.0,25.0,,0.96,0.04,0.0,0.0,0.0,0.0,0.0,,,,0.0,1,16571.0,13753.0,15766.0,18025.0,25.0,9.0,,,,19493.0,7417.0,,,0.4444,0.9524,0.9512292682926801,2.0,21.0,41.0,2.0,0.5972,0.1698,0.153,0.23800000000000002,21.0,21.0,3,0.96,0.04,63.0,25.0
6241,456010,927006,9270,3.0,0,6,3,3,3,51,5,21.0,39.035205,-77.43001,30.0,7.0,6.0,-2.0,0.0,191.0,,0.3979,0.19899999999999998,0.1623,0.0838,0.0052,0.0,0.1414,,,,0.2461,1,25663.0,24589.0,24049.0,24349.0,15.0,6.0,28915.0,17596.0,17596.0,16060.0,7384.0,4828.0,0.1613,0.5103,,,,,,,0.7613,0.3197,0.14800000000000002,0.153,,,1,0.4712,0.5288,5090.0,4292.0
6242,456029,3253300,32533,1.0,1,2,1,1,3,47,5,11.0,35.204071,-89.79678299999999,-2.0,-2.0,-2.0,-2.0,0.0,133.0,,0.5338,0.391,0.0451,0.0,0.0,0.0,0.015,,,,0.0,1,11937.0,10242.0,10219.0,12082.0,31.0,11.0,,,,7483.0,4505.0,,,0.4474,0.7302,0.63890625,2.0,63.0,144.0,2.0,0.6158,0.3007,0.095,0.066,63.0,63.0,3,0.0977,0.9023,106.0,63.0
6243,456038,2217111,22171,1.0,0,11,1,2,3,4,6,21.0,33.376805,-111.688571,10.0,4.0,1.0,-2.0,1.0,459.0,,0.5991,0.0305,0.2702,0.0218,0.0261,0.0261,0.0261,,,,0.0,1,15548.0,15394.0,15408.0,15777.0,208.0,166.0,,,,5481.0,2456.0,4071.0,0.4091,0.3726,0.7688,0.74567260869565,2.0,666.0,1380.0,2.0,0.5783,0.4462,0.062,0.095,666.0,666.0,2,0.1176,0.8824,7349.0,6568.0
6244,456056,3010620,30106,2.0,0,33,1,3,3,45,5,13.0,32.906099,-80.023116,26.0,6.0,6.0,-2.0,0.7216,414.0,,0.2295,0.7101,0.0411,0.0048,0.0,0.0072,0.0048,,,,0.3068,1,16191.0,15706.0,15899.0,17514.0,49.0,35.0,20912.0,13932.0,13932.0,15154.0,3811.0,3071.0,,0.8585,,,,,,,0.7807,0.6071,0.172,0.16,,,1,0.1498,0.8502,14780.0,14256.0
6245,456065,4126000,41260,1.0,1,1,1,1,3,39,3,21.0,41.331292,-81.46369,-2.0,-2.0,-2.0,-2.0,0.0,176.0,,0.5625,0.3693,0.017,0.0057,0.0,0.0227,0.0227,,,,0.233,1,14868.0,14868.0,14868.0,,42.0,42.0,,,,8773.0,4656.0,,,0.5231,0.5814,0.55464033613445,2.0,43.0,119.0,2.0,0.6846,0.3702,0.08,0.079,43.0,43.0,3,0.0625,0.9375,126.0,25.0
6246,456074,4153300,41533,1.0,1,1,1,1,3,39,3,11.0,40.059575,-82.938765,-2.0,-2.0,-2.0,-2.0,0.0,167.0,,0.6467,0.3234,0.006,0.006,0.0,0.018000000000000002,0.0,,,,0.2395,1,16257.0,16178.0,16257.0,18813.0,33.0,32.0,,,,8869.0,4215.0,,,0.3722,0.5676,0.53787651515151,2.0,37.0,132.0,2.0,0.5955,0.2917,0.083,0.131,37.0,37.0,3,0.0599,0.9401,122.0,24.0
6247,456092,4152300,41523,1.0,1,1,1,1,3,13,5,13.0,34.785043,-84.996811,-2.0,-2.0,-2.0,-2.0,0.0,106.0,,0.7264,0.0755,0.1698,0.0,0.0,0.0189,0.0,,,,0.4528,1,12256.0,12275.0,12181.0,12088.0,30.0,27.0,,,,5731.0,4920.0,,,0.655,0.5556,0.51767058823529,2.0,45.0,85.0,2.0,0.5497,0.5115,0.13699999999999998,0.27,45.0,45.0,3,0.0755,0.9245,85.0,27.0
6248,456126,966409,9664,1.0,0,13,1,1,3,12,5,21.0,26.183157,-80.250996,-2.0,-2.0,-2.0,-2.0,0.0,99.0,,0.1111,0.6061,0.2323,0.0,0.0101,0.0202,0.0202,,,,0.303,1,14527.0,13375.0,13494.0,16818.0,37.0,26.0,,,,9743.0,8783.0,,,0.6503,0.5957,0.6770604166666601,2.0,47.0,96.0,2.0,0.6667,0.4059,0.08,0.11,47.0,47.0,3,0.0707,0.9293,1499.0,261.0
6249,456135,945912,9459,1.0,0,15,1,1,3,27,4,21.0,45.116628999999996,-93.262399,-2.0,-2.0,-2.0,-2.0,0.0,109.0,,0.3119,0.3761,0.0642,0.0459,0.0183,0.0917,0.0917,,,,0.3945,1,10802.0,10794.0,10871.0,10836.0,33.0,27.0,,,,8421.0,8242.0,,,0.8424,0.5,0.5641025641025601,2.0,38.0,78.0,2.0,0.6485,0.4545,0.159,0.126,38.0,38.0,3,0.0,1.0,1824.0,251.0
6250,456144,4129801,41298,1.0,0,4,1,1,3,48,6,11.0,30.21466,-97.768911,-2.0,-2.0,-2.0,-2.0,0.0,72.0,,0.3472,0.2778,0.3333,0.0139,0.0,0.0278,0.0,,,,0.0,1,19384.0,18896.0,19331.0,20342.0,95.0,62.0,,,,12067.0,3464.0,,,0.7482,0.3793,0.4887798206278,2.0,145.0,223.0,2.0,0.7698,0.3218,0.23399999999999999,0.09300000000000001,145.0,145.0,3,0.9444,0.0556,213.0,247.0
6251,456153,4129802,41298,1.0,0,4,1,1,3,48,6,11.0,29.724809000000004,-95.568341,-2.0,-2.0,-2.0,-2.0,0.0,103.0,,0.1165,0.6505,0.1845,0.0291,0.0,0.0194,0.0,,,,0.0,1,18660.0,18580.0,18627.0,19804.0,107.0,100.0,,,,7521.0,2929.0,,,0.5085,0.6496,0.7298786729857801,2.0,117.0,211.0,2.0,0.5085,0.3413,0.23399999999999999,0.09300000000000001,117.0,117.0,3,0.9126,0.0874,213.0,247.0
6252,456180,2190702,21907,2.0,0,2,1,2,3,4,6,11.0,33.454176000000004,-112.042951,10.0,4.0,1.0,-2.0,1.0,290.0,,0.2724,0.1793,0.3172,0.0103,0.0103,0.0276,0.1828,,,,0.0,1,19297.0,19074.0,19025.0,19744.0,24.0,16.0,23686.0,13527.0,13527.0,8884.0,5280.0,5696.0,0.23399999999999999,0.7786,0.6351,0.5981373831775699,2.0,148.0,428.0,2.0,0.7601,0.5277,0.111,0.109,148.0,148.0,2,0.1172,0.8828,1870.0,1787.0
6253,456205,499202,4992,1.0,0,7,1,2,3,37,5,11.0,35.835536,-78.585643,10.0,3.0,1.0,-2.0,0.7465,375.0,,0.2827,0.56,0.1173,0.0027,0.0,0.0107,0.0267,,,,0.24,1,19411.0,19411.0,19411.0,,81.0,81.0,23303.0,10695.0,10695.0,12253.0,4417.0,4130.0,0.2885,0.9052,0.2407,0.28297547169811,2.0,108.0,159.0,2.0,0.8894,0.5686,0.152,0.19899999999999998,108.0,108.0,2,0.10400000000000001,0.8959999999999999,2701.0,1567.0
6254,456214,2128302,21283,1.0,0,3,1,1,3,48,6,11.0,29.481426000000003,-98.607504,-2.0,-2.0,-2.0,-2.0,0.7151,169.0,,0.1124,0.071,0.8107,0.0059,0.0,0.0,0.0,,,,0.0,1,19681.0,19681.0,19681.0,,54.0,54.0,,,,20070.0,3377.0,,,0.6156,0.722,0.72600195729537,2.0,205.0,562.0,2.0,0.4691,0.503,0.165,0.273,205.0,205.0,3,0.5207,0.4793,980.0,1121.0
6255,456287,2079701,20797,1.0,0,2,1,1,3,31,4,11.0,40.734543,-96.597358,-2.0,-2.0,-2.0,-2.0,0.0,112.0,,0.8661,0.0446,0.0536,0.0,0.0089,0.0179,0.0089,,,,0.0,1,13934.0,13934.0,13934.0,,36.0,36.0,,,,7543.0,2908.0,,,0.4432,0.8205,0.78432352941176,2.0,78.0,153.0,2.0,0.733,0.1667,0.015,0.11900000000000001,78.0,78.0,2,0.0089,0.9911,193.0,189.0
6256,456296,3031400,30314,3.0,1,7,2,3,3,12,5,21.0,28.02103,-82.520771,23.0,11.0,6.0,-2.0,0.0,957.0,,0.4754,0.2487,0.0815,0.0167,0.0084,0.047,0.1202,,,,0.0993,1,16084.0,16014.0,16036.0,16538.0,119.0,102.0,21359.0,15438.0,15438.0,17680.0,2173.0,4810.0,,0.7434,,,2.0,,,,0.8969,0.7754,0.179,0.253,,,1,0.5444,0.4556,5300.0,5001.0
6257,456302,2569307,25693,1.0,0,5,1,1,3,29,4,21.0,38.801588,-90.66012099999999,-2.0,-2.0,-2.0,-2.0,0.0,243.0,,0.6214,0.251,0.0165,0.0123,0.0165,0.0082,0.0741,,,,0.0,1,20674.0,20403.0,20197.0,20321.0,66.0,37.0,24923.0,13351.0,13351.0,10639.0,3059.0,4264.0,,0.5993,0.7053,0.6442048076923,2.0,207.0,520.0,2.0,0.8113,0.5,0.249,0.305,207.0,207.0,2,0.4609,0.5391,4592.0,4265.0
6258,456311,2615003,26150,1.0,0,3,1,2,3,48,6,11.0,29.51871,-98.558155,-2.0,-2.0,-2.0,,1.0,,,,,,,,,,,,,,0,,,,,,,,,,7750.0,3536.0,4386.0,,0.5949,0.5269,0.6314051194539201,2.0,93.0,293.0,2.0,0.7226,0.5693,0.146,0.222,93.0,93.0,2,,,2136.0,2130.0
6259,456320,2611005,26110,1.0,0,4,1,2,3,20,4,11.0,37.643349,-97.243501,10.0,4.0,1.0,-2.0,0.9382,370.0,,0.6676,0.1054,0.1378,0.0189,0.0081,0.0595,0.0,,,,0.0,0,19810.0,19584.0,19689.0,21621.0,63.0,56.0,,,,7167.0,1903.0,3349.0,0.88,0.6546,0.7271,0.71668866736621,2.0,469.0,953.0,2.0,0.6311,0.4769,0.083,0.098,469.0,469.0,2,0.1622,0.8378,1639.0,1855.0
6260,456339,3115102,31151,2.0,0,2,1,1,3,5,5,12.0,34.7645,-92.38314,-2.0,-2.0,-2.0,-2.0,0.9094,548.0,,0.4234,0.5219,0.0292,0.0055,0.0018,0.0164,0.0018,,,,0.0,0,19962.0,19927.0,19829.0,20193.0,152.0,132.0,,,,7229.0,3048.0,,,0.6328,0.5607,0.609,2.0,535.0,1018.0,2.0,0.5397,0.5327,0.087,0.132,535.0,535.0,3,0.2336,0.7664,1093.0,1044.0
6261,456348,2179907,21799,3.0,0,28,3,4,3,4,6,11.0,33.566817,-112.10749399999999,17.0,11.0,15.0,-2.0,0.0,8349.0,,0.5118,0.317,0.0866,0.0055,0.0134,0.0,0.0543,,,,0.0,1,27896.0,27654.0,27739.0,28914.0,755.0,651.0,33237.0,18885.0,18885.0,9410.0,2581.0,5018.0,0.0797,0.7190000000000001,,,2.0,,,,0.6446,0.8188,0.14,0.132,,,1,0.2843,0.7157,18013.0,19554.0
6262,456357,736202,7362,2.0,0,5,2,2,3,18,3,21.0,39.620244,-86.077364,10.0,4.0,2.0,-2.0,1.0,531.0,,0.7495,0.0621,0.0169,0.0113,0.0,0.1356,0.0245,,,,0.0,0,21962.0,20741.0,20953.0,22768.0,67.0,32.0,,,,16689.0,5548.0,3473.0,0.3673,0.7654,0.7877,0.80521493506493,2.0,146.0,308.0,2.0,0.9192,0.6679,0.068,0.109,146.0,146.0,2,0.064,0.9359999999999999,1752.0,1351.0
6263,456366,736204,7362,2.0,0,5,2,2,3,18,3,11.0,41.044946,-85.237153,10.0,4.0,1.0,-2.0,1.0,333.0,,0.6997,0.2162,0.042,0.009000000000000001,0.0,0.024,0.009000000000000001,,,,0.0,0,22138.0,21378.0,21747.0,25562.0,64.0,53.0,,,,8033.0,2670.0,4024.0,0.2564,0.7190000000000001,0.7158,0.72948888888888,2.0,95.0,207.0,2.0,0.8905,0.6303,0.068,0.109,95.0,95.0,2,0.0691,0.9309,1752.0,1351.0
6264,456375,736205,7362,2.0,0,5,2,2,3,21,5,41.0,38.097029,-84.49092399999999,10.0,4.0,1.0,-2.0,1.0,186.0,,0.6505,0.3118,0.0108,0.0,0.0,0.0215,0.0054,,,,0.0,0,23632.0,23507.0,23632.0,25819.0,37.0,35.0,,,,932.0,310.0,1831.0,0.1714,0.5377,0.4483,0.4562737704918,2.0,174.0,366.0,2.0,0.5629,0.7389,0.068,0.109,174.0,174.0,2,0.0753,0.9247,1752.0,1351.0
6265,456393,10732932,7329,2.0,0,142,2,2,3,28,5,21.0,32.488133000000005,-90.124798,11.0,3.0,1.0,-2.0,0.0,234.0,,0.188,0.7735,0.0128,0.0,0.0128,0.0085,0.0043,,,,0.1581,0,23720.0,23176.0,23373.0,24668.0,78.0,60.0,27785.0,18048.0,18048.0,15208.0,1881.0,4626.0,0.0323,0.8009,0.2143,0.2143,4.0,14.0,14.0,,0.7922,0.6623,0.14400000000000002,0.188,14.0,14.0,2,0.6496,0.3504,69945.0,50302.0
6266,456409,10732929,7329,2.0,0,142,2,3,3,29,4,12.0,37.154882,-93.27595699999999,23.0,6.0,6.0,-2.0,0.0,166.0,,0.8072,0.1024,0.0181,0.012,0.0241,0.012,0.0241,,,,0.2771,0,23043.0,22534.0,22568.0,23454.0,41.0,27.0,27490.0,18048.0,18048.0,18397.0,2327.0,4802.0,0.0278,0.9078,,,,,,,0.7816,0.7476,0.14400000000000002,0.188,,,1,0.6627,0.3373,69945.0,50302.0
6267,456418,10732907,7329,2.0,0,142,2,2,3,54,5,22.0,38.413651,-82.342759,6.0,3.0,1.0,-2.0,0.5556,217.0,,0.871,0.0829,0.0046,0.0,0.0046,0.0092,0.0276,,,,0.1613,0,23944.0,23341.0,23431.0,25751.0,32.0,24.0,28286.0,18048.0,18048.0,22765.0,5675.0,4984.0,0.1351,0.7719,0.26,0.25471698113207003,2.0,50.0,106.0,2.0,0.8441,0.7567,0.14400000000000002,0.188,50.0,50.0,2,0.5576,0.4424,69945.0,50302.0
6268,456427,732977,7329,2.0,0,142,2,3,3,6,8,21.0,37.975746,-122.054354,23.0,10.0,6.0,-2.0,0.0,233.0,,0.3004,0.1717,0.2403,0.1674,0.0043,0.0472,0.0601,,,,0.1245,0,24357.0,22042.0,23023.0,25478.0,15.0,6.0,26428.0,18048.0,18048.0,19791.0,2518.0,,0.0,0.6783,,,,,,,0.7636,0.6822,0.14400000000000002,0.188,,,1,0.7897,0.2103,69945.0,50302.0
6269,456436,732984,7329,2.0,0,142,2,3,3,12,5,21.0,26.545169,-81.808948,14.0,6.0,6.0,-2.0,0.4533,357.0,,0.5518,0.1653,0.2073,0.0196,0.0,0.027999999999999997,0.027999999999999997,,,,0.2913,0,24969.0,24512.0,24590.0,25652.0,37.0,24.0,28103.0,18048.0,18048.0,14915.0,2906.0,5023.0,0.1905,0.7404,,,,,,,0.823,0.7139,0.14400000000000002,0.188,,,1,0.5098,0.4902,69945.0,50302.0
6270,456445,732957,7329,2.0,0,142,2,3,3,37,5,11.0,35.338374,-80.764873,23.0,6.0,6.0,-2.0,0.0,420.0,,0.1786,0.6952,0.0738,0.0167,0.0071,0.0143,0.0143,,,,0.2333,0,23397.0,22609.0,23118.0,24629.0,63.0,42.0,27666.0,18048.0,18048.0,16573.0,1781.0,5084.0,0.0465,0.8221,,,,,,,0.8293,0.7067,0.14400000000000002,0.188,,,1,0.6905,0.3095,69945.0,50302.0
